procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 2224416  32908 880052    0    0     0    10  798 2073 59 41  0  0  0 2019-10-29 02:31:22
 3  0      0 2223184  32916 880096    0    0     0     3  802 2151 60 40  0  0  0 2019-10-29 02:31:27
 5  0      0 2224920  32924 880140    0    0     0     3  783 2172 60 40  0  0  0 2019-10-29 02:31:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 2223328  32932 880188    0    0     0     3  760 2035 60 40  0  0  0 2019-10-29 02:31:37
 5  0      0 2224096  32940 880248    0    0     0     3  719 1906 63 37  0  0  0 2019-10-29 02:31:42
 5  0      0 2222924  32948 880292    0    0     0    54  817 2282 62 38  0  0  0 2019-10-29 02:31:47
 3  0      0 2224912  32956 880352    0    0     0    14  829 2268 59 41  0  0  0 2019-10-29 02:31:52
 3  0      0 2224112  32964 880408    0    0     0     6  859 2322 59 41  0  0  0 2019-10-29 02:31:57
 5  0      0 2222616  32972 880464    0    0     0     3  816 2289 58 42  0  0  0 2019-10-29 02:32:02
 6  0      0 2224224  32980 880504    0    0     0     3  812 2195 60 40  0  0  0 2019-10-29 02:32:07
 6  0      0 2222948  32988 880556    0    0     0     3  813 2204 61 39  0  0  0 2019-10-29 02:32:12
 4  0      0 2224360  32996 880608    0    0     0     3  760 2085 61 39  0  0  0 2019-10-29 02:32:17
 4  0      0 2222700  33004 880664    0    0     0    58  789 2107 58 42  0  0  0 2019-10-29 02:32:22
 5  0      0 2221504  33012 880732    0    0     0     4  875 2467 57 43  0  0  0 2019-10-29 02:32:27
 4  0      0 2220712  33020 880780    0    0     0    13  855 2311 57 43  0  0  0 2019-10-29 02:32:32
 5  0      0 2222928  33028 880828    0    0     0     3  828 2339 59 41  0  0  0 2019-10-29 02:32:37
 5  0      0 2221912  33036 880880    0    0     0     3  810 2268 56 44  0  0  0 2019-10-29 02:32:42
 5  0      0 2220612  33044 880944    0    0     0     3  799 2235 57 43  0  0  0 2019-10-29 02:32:47
 4  0      0 2222472  33052 881016    0    0     0    59  834 2260 59 41  0  0  0 2019-10-29 02:32:52
 4  0      0 2221712  33060 881060    0    0     0     3  846 2352 58 42  0  0  0 2019-10-29 02:32:57
 4  0      0 2220176  33068 881112    0    0     0    10  736 2043 57 43  0  0  0 2019-10-29 02:33:02
 5  0      0 2222192  33076 881164    0    0     0     8  828 2202 60 40  0  0  0 2019-10-29 02:33:07
 4  0      0 2221268  33084 881220    0    0     0     3  834 2369 60 40  0  0  0 2019-10-29 02:33:12
 5  0      0 2220660  33092 881268    0    0     0     3  873 2430 59 41  0  0  0 2019-10-29 02:33:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 2222712  33100 881336    0    0     0    61  826 2325 60 40  0  0  0 2019-10-29 02:33:22
 5  0      0 2221944  33108 881392    0    0     0     3  842 2355 57 43  0  0  0 2019-10-29 02:33:27
 4  0      0 2221116  33116 881440    0    0     0     7  872 2367 62 38  0  0  0 2019-10-29 02:33:32
 5  0      0 2219804  33124 881512    0    0     0     9  825 2269 58 42  0  0  0 2019-10-29 02:33:37
 4  0      0 2222148  33132 881560    0    0     0     5  836 2346 61 39  0  0  0 2019-10-29 02:33:42
 5  0      0 2220180  33140 881608    0    0     0    58  703 1914 59 41  0  0  0 2019-10-29 02:33:47
 3  0      0 2222044  33148 881668    0    0     0     5  786 2163 59 41  0  0  0 2019-10-29 02:33:52
 3  0      0 2221604  33156 881720    0    0     0     3  868 2403 57 43  0  0  0 2019-10-29 02:33:57
 4  0      0 2220680  33164 881792    0    0     0     3  866 2420 60 40  0  0  0 2019-10-29 02:34:02
 5  0      0 2219920  33172 881852    0    0     0     3  828 2386 59 41  0  0  0 2019-10-29 02:34:07
 3  0      0 2219120  33180 881896    0    0     0     3  809 2281 56 44  0  0  0 2019-10-29 02:34:12
 4  0      0 2221424  33188 881960    0    0     0    61  825 2323 59 41  0  0  0 2019-10-29 02:34:17
 4  0      0 2220880  33196 882016    0    0     0    13  884 2427 60 40  0  0  0 2019-10-29 02:34:22
 3  0      0 2220176  33204 882080    0    0     0     3  872 2351 58 42  0  0  0 2019-10-29 02:34:27
 4  0      0 2222160  33212 882120    0    0     0     3  800 2183 59 41  0  0  0 2019-10-29 02:34:32
 4  0      0 2220692  33220 882180    0    0     0     3  800 2159 58 42  0  0  0 2019-10-29 02:34:37
 5  0      0 2219896  33228 882240    0    0     0     3  871 2397 58 42  0  0  0 2019-10-29 02:34:42
 3  0      0 2219020  33236 882312    0    0     0    65  892 2547 63 37  0  0  0 2019-10-29 02:34:47
 4  0      0 2221172  33244 882360    0    0     0     6  835 2282 60 40  0  0  0 2019-10-29 02:34:52
 4  0      0 2220444  33252 882420    0    0     0    11  844 2380 58 42  0  0  0 2019-10-29 02:34:57
 3  0      0 2219748  33260 882472    0    0     0     6  850 2330 58 42  0  0  0 2019-10-29 02:35:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2218724  33268 882524    0    0     0     3  849 2234 57 43  0  0  0 2019-10-29 02:35:07
 4  0      0 2220712  33276 882584    0    0     0    54  830 2266 57 43  0  0  0 2019-10-29 02:35:12
 4  0      0 2219176  33284 882648    0    0     0     5  787 2099 58 42  0  0  0 2019-10-29 02:35:17
 5  0      0 2218192  33292 882692    0    0     0     3  824 2239 59 41  0  0  0 2019-10-29 02:35:22
 5  0      0 2220584  33300 882740    0    0     0     3  861 2434 59 41  0  0  0 2019-10-29 02:35:27
 4  0      0 2220076  33308 882804    0    0     0     3  901 2500 59 41  0  0  0 2019-10-29 02:35:32
 3  0      0 2219152  33316 882868    0    0     0    46  848 2357 57 43  0  0  0 2019-10-29 02:35:37
 5  0      0 2218544  33324 882928    0    0     0     3  856 2434 60 40  0  0  0 2019-10-29 02:35:42
 5  0      0 2219924  33332 882976    0    0     0     3  777 2070 61 39  0  0  0 2019-10-29 02:35:47
 4  0      0 2219224  33340 883032    0    0     0     3  883 2463 59 41  0  0  0 2019-10-29 02:35:52
 3  0      0 2218044  33348 883104    0    0     0     8  846 2399 55 45  0  0  0 2019-10-29 02:35:57
 3  0      0 2220068  33356 883148    0    0     0     3  814 2245 60 40  0  0  0 2019-10-29 02:36:02
 3  0      0 2219356  33364 883216    0    0     0    61  851 2408 58 42  0  0  0 2019-10-29 02:36:07
 4  0      0 2218756  33372 883272    0    0     0    14  869 2433 57 43  0  0  0 2019-10-29 02:36:12
 3  0      0 2218348  33380 883332    0    0     0     3  882 2433 58 42  0  0  0 2019-10-29 02:36:17
 4  0      0 2217780  33388 883384    0    0     0     3  866 2452 60 40  0  0  0 2019-10-29 02:36:22
 5  0      0 2219516  33396 883452    0    0     0     3  802 2212 57 43  0  0  0 2019-10-29 02:36:27
 3  0      0 2218152  33404 883500    0    0     0     3  800 2176 60 40  0  0  0 2019-10-29 02:36:32
 4  0      0 2217224  33416 883556    0    0     0    63  829 2278 56 44  0  0  0 2019-10-29 02:36:37
 3  0      0 2219496  33424 883608    0    0     0     3  838 2313 59 41  0  0  0 2019-10-29 02:36:42
 3  0      0 2218152  33432 883668    0    0     0    11  803 2140 58 42  0  0  0 2019-10-29 02:36:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 2217160  33440 883712    0    0     0     3  813 2231 58 42  0  0  0 2019-10-29 02:36:52
 4  0      0 2219532  33448 883772    0    0     0     3  851 2370 60 40  0  0  0 2019-10-29 02:36:57
 4  0      0 2218448  33456 883852    0    0     0    55  875 2416 58 42  0  0  0 2019-10-29 02:37:02
 4  0      0 2217528  33464 883904    0    0     0     8  835 2278 59 41  0  0  0 2019-10-29 02:37:07
 4  0      0 2219328  33472 883940    0    0     0     3  783 2124 61 39  0  0  0 2019-10-29 02:37:12
 3  0      0 2218376  33480 883992    0    0     0     3  820 2298 57 43  0  0  0 2019-10-29 02:37:17
 4  0      0 2217584  33488 884060    0    0     0    54  834 2251 60 40  0  0  0 2019-10-29 02:37:22
 4  0      0 2216696  33496 884112    0    0     0     3  845 2295 54 46  0  0  0 2019-10-29 02:37:27
 3  0      0 2217944  33504 884156    0    0     0     3  715 1935 58 42  0  0  0 2019-10-29 02:37:32
 4  0      0 2216988  33512 884216    0    0     0     3  867 2310 57 43  0  0  0 2019-10-29 02:37:37
 4  0      0 2218780  33520 884280    0    0     0     3  820 2251 59 41  0  0  0 2019-10-29 02:37:42
 4  0      0 2218308  33528 884328    0    0     0     3  872 2411 58 42  0  0  0 2019-10-29 02:37:47
 3  0      0 2816740  33540 725436    0    0     0    87  394  825 59 41  0  0  0 2019-10-29 02:37:52
 4  0      0 2796488  33540 725556    0    0     0    26  286  471 57 43  0  0  0 2019-10-29 02:37:57
 5  0      0 2776648  33548 725532    0    0     0    17  298  456 58 42  0  0  0 2019-10-29 02:38:02
 4  0      0 2766480  33556 725532    0    0     0     2  297  459 61 39  0  0  0 2019-10-29 02:38:07
 4  0      0 2758876  33564 725536    0    0     0     3  300  452 58 42  0  0  0 2019-10-29 02:38:12
 4  0      0 2755164  33572 725528    0    0     0     7  298  503 57 43  0  0  0 2019-10-29 02:38:17
 5  0      0 2748220  33572 725560    0    0     0     4  296  496 57 43  0  0  0 2019-10-29 02:38:22
 4  0      0 2743004  33580 725548    0    0     0    11  298  512 60 40  0  0  0 2019-10-29 02:38:27
 4  0      0 2705136  33588 725536    0    0     0    23  306  626 58 42  0  0  0 2019-10-29 02:38:32
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 2693536  33596 725532    0    0     0     8  299  377 57 43  0  0  0 2019-10-29 02:38:37
 4  0      0 2684592  33596 725532    0    0     0     1  304  456 60 40  0  0  0 2019-10-29 02:38:42
 4  0      0 2676904  33604 725536    0    0     0    21  300  334 58 42  0  0  0 2019-10-29 02:38:47
 4  0      0 2666728  33612 725548    0    0     0     5  300  339 58 42  0  0  0 2019-10-29 02:38:52
 4  0      0 2659204  33620 725532    0    0     0     2  300  346 56 44  0  0  0 2019-10-29 02:38:57
 3  0      0 2664412  33620 725524    0    0     0     0  299  328 55 45  0  0  0 2019-10-29 02:39:02
 3  0      0 2664412  33628 725524    0    0     0     2  299  333 54 46  0  0  0 2019-10-29 02:39:07
 3  0      0 2664412  33636 725524    0    0     0     2  299  332 56 44  0  0  0 2019-10-29 02:39:12
 3  0      0 2664412  33644 725524    0    0     0     2  300  335 55 45  0  0  0 2019-10-29 02:39:17
 3  0      0 2664412  33644 725536    0    0     0     6  300  351 57 43  0  0  0 2019-10-29 02:39:22
 3  0      0 2664420  33652 725536    0    0     0    16  300  335 57 43  0  0  0 2019-10-29 02:39:27
 3  0      0 2664436  33660 725524    0    0     0     2  300  334 58 42  0  0  0 2019-10-29 02:39:32
 3  0      0 2664444  33668 725524    0    0     0     2  300  335 57 43  0  0  0 2019-10-29 02:39:37
 3  0      0 2664576  33676 725520    0    0     0     2  299  334 57 43  0  0  0 2019-10-29 02:39:42
 3  0      0 2664592  33676 725520    0    0     0     0  300  332 57 43  0  0  0 2019-10-29 02:39:47
 3  0      0 2664468  33684 725524    0    0     0     8  298  329 57 43  0  0  0 2019-10-29 02:39:52
 3  0      0 2664500  33692 725524    0    0     0     3  299  332 59 41  0  0  0 2019-10-29 02:39:57
 4  0      0 2662124  33700 725908    0    0     0    41  306  511 57 43  0  0  0 2019-10-29 02:40:02
 4  0      0 2541892  33708 833712    0    0     0    17 1067 5782 57 43  0  0  0 2019-10-29 02:40:07
 5  0      0 2407960  33716 972960    0    0     0 24231  478 1162 55 45  0  0  0 2019-10-29 02:40:12
 4  0      0 2371784  33724 973016    0    0     0    21  305  504 59 41  0  0  0 2019-10-29 02:40:17
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 2302804  33732 973008    0    0     0    14  346  532 57 43  0  0  0 2019-10-29 02:40:22
 4  0      0 2258412  33740 972996    0    0     0     3  296  424 58 42  0  0  0 2019-10-29 02:40:27
 4  0      0 2255680  33740 973004    0    0     0     6  313  464 61 39  0  0  0 2019-10-29 02:40:32
 4  0      0 2254448  33748 973000    0    0     0    76  300  334 59 41  0  0  0 2019-10-29 02:40:37
 5  0      0 2241280  33756 973004    0    0     0 24232  420  501 57 43  0  0  0 2019-10-29 02:40:42
 5  0      0 2199244  33764 973004    0    0     0    11  299  337 57 43  0  0  0 2019-10-29 02:40:47
 4  0      0 2155656  33772 973180    0    0     0     2  297  378 56 44  0  0  0 2019-10-29 02:40:52
 4  0      0 2123996  33780 976252    0    0     0   363  300  415 57 43  0  0  0 2019-10-29 02:40:57
 6  0      0 2089076  33788 1007696    0    0     0  6373  321  382 59 41  0  0  0 2019-10-29 02:41:02
 5  0      0 2085996  33796 1007952    0    0     0    10  300  498 60 40  0  0  0 2019-10-29 02:41:07
 5  0      0 2071736  33796 1008408    0    0     0     2  298  360 59 41  0  0  0 2019-10-29 02:41:12
 6  0      0 2067740  33804 1008840    0    0     0    26  303  367 61 39  0  0  0 2019-10-29 02:41:17
 6  0      0 2067300  33812 1009320    0    0     0     4  300  362 60 40  0  0  0 2019-10-29 02:41:22
 5  0      0 2071928  33820 1010468    0    0     0     4  305  397 60 40  0  0  0 2019-10-29 02:41:27
 5  0      0 2072104  33828 1010484    0    0     0    22  361  625 59 41  0  0  0 2019-10-29 02:41:32
 4  0      0 2070524  33836 1010496    0    0     0    21  323  532 59 41  0  0  0 2019-10-29 02:41:37
 5  0      0 2063132  33840 1010520    0    0     0    20  326  539 60 40  0  0  0 2019-10-29 02:41:42
 4  0      0 2048188  33844 1010520    0    0     0   580  357  638 58 42  0  0  0 2019-10-29 02:41:47
 6  0      0 2046340  33848 1010532    0    0     0    16  464  867 59 41  0  0  0 2019-10-29 02:41:52
 3  0      0 2044980  33852 1010552    0    0     0    14  497  934 59 41  0  0  0 2019-10-29 02:41:57
 6  0      0 2046612  33860 1010556    0    0     0     3  461  877 59 41  0  0  0 2019-10-29 02:42:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 2046072  33868 1010576    0    0     0    11  538 1120 60 40  0  0  0 2019-10-29 02:42:07
 6  0      0 2036048  33876 1010584    0    0     0    10  481  996 59 41  0  0  0 2019-10-29 02:42:12
 4  0      0 2034000  33884 1010616    0    0     0    16  551 1161 60 40  0  0  0 2019-10-29 02:42:17
 3  0      0 2031952  33892 1010640    0    0     0    34  580 1257 59 41  0  0  0 2019-10-29 02:42:22
 6  0      0 2031648  33892 1010672    0    0     0    34  594 1327 60 40  0  0  0 2019-10-29 02:42:27
 6  0      0 2042280  33900 1010680    0    0     0    13  587 1311 61 39  0  0  0 2019-10-29 02:42:32
 5  0      0 2041344  33908 1010696    0    0     0     3  615 1360 59 41  0  0  0 2019-10-29 02:42:37
 5  0      0 2040808  33916 1010712    0    0     0     3  637 1395 60 40  0  0  0 2019-10-29 02:42:42
 6  0      0 2039924  33924 1010732    0    0     0     3  588 1376 61 39  0  0  0 2019-10-29 02:42:47
 4  0      0 2039020  33932 1010772    0    0     0    33  650 1535 61 39  0  0  0 2019-10-29 02:42:52
 5  0      0 2038492  33940 1010780    0    0     0    10  624 1440 56 44  0  0  0 2019-10-29 02:42:57
 5  0      0 2040852  33944 1010800    0    0     0    20  625 1447 60 40  0  0  0 2019-10-29 02:43:02
 4  0      0 2040368  33948 1010816    0    0     0     3  628 1505 59 41  0  0  0 2019-10-29 02:43:07
 5  0      0 2040272  33956 1010844    0    0     0     3  643 1494 59 41  0  0  0 2019-10-29 02:43:12
 4  0      0 2039920  33964 1010872    0    0     0    35  609 1383 61 39  0  0  0 2019-10-29 02:43:17
 5  0      0 2039860  33972 1010896    0    0     0     7  655 1561 60 40  0  0  0 2019-10-29 02:43:22
 5  0      0 2039768  33980 1010916    0    0     0     3  650 1518 60 40  0  0  0 2019-10-29 02:43:27
 5  0      0 2039268  33984 1010932    0    0     0     3  632 1481 59 41  0  0  0 2019-10-29 02:43:32
 5  0      0 2037664  33988 1010960    0    0     0     3  686 1661 61 39  0  0  0 2019-10-29 02:43:37
 3  0      0 2037728  33988 1011008    0    0     0     3  679 1688 61 39  0  0  0 2019-10-29 02:43:42
 5  0      0 2035208  33992 1011044    0    0     0    38  704 1764 62 38  0  0  0 2019-10-29 02:43:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 2035848  34000 1011084    0    0     0    11  717 1806 58 42  0  0  0 2019-10-29 02:43:52
 4  0      0 2035828  34000 1011132    0    0     0     6  727 1804 61 39  0  0  0 2019-10-29 02:43:57
 5  0      0 2036500  34000 1011168    0    0     0     8  719 1802 61 39  0  0  0 2019-10-29 02:44:02
 4  0      0 2037188  34008 1011196    0    0     0     3  699 1746 60 40  0  0  0 2019-10-29 02:44:07
 5  0      0 2034576  34008 1011232    0    0     0     3  711 1747 62 38  0  0  0 2019-10-29 02:44:12
 5  0      0 2034840  34008 1011280    0    0     0    44  661 1632 61 39  0  0  0 2019-10-29 02:44:17
 4  0      0 2034856  34012 1011312    0    0     0     6  663 1627 57 43  0  0  0 2019-10-29 02:44:22
 5  0      0 2035660  34020 1011356    0    0     0    12  757 1835 62 38  0  0  0 2019-10-29 02:44:27
 3  0      0 2036336  34028 1011384    0    0     0     3  738 1843 58 42  0  0  0 2019-10-29 02:44:32
 5  0      0 2033344  34032 1011468    0    0     0     3  735 1927 57 43  0  0  0 2019-10-29 02:44:37
 5  0      0 2033276  34036 1011504    0    0     0     5  741 1783 60 40  0  0  0 2019-10-29 02:44:42
